EventTime	Type	Energy_MeV	Time_ns
3758	proton	1.746851	8.687096
3758	proton	0.168066	8.690400
3761	proton	0.784848	9.068842
3761	proton	0.012709	9.070249
3768	proton	0.626420	9.715085
3768	proton	1.999530	8.655985
3768	proton	0.560222	8.659527
3768	proton	0.005837	8.660527
3775	proton	1.394099	9.746541
3775	proton	0.003124	9.749187
3778	proton	1.305705	8.771584
3778	proton	0.009287	8.774040
3790	proton	1.169803	8.919512
3790	proton	0.000776	8.921682
3796	proton	1.493677	8.791193
3805	proton	2.550058	8.904875
3805	proton	1.210141	8.908630
3812	proton	0.450137	9.136401
3816	proton	0.763368	7.869599
3826	proton	0.955807	8.410641
3832	proton	2.339360	8.845618
3832	proton	0.985841	8.849320
3835	proton	1.725283	8.757184
3835	proton	0.114145	8.760460
3846	proton	1.156422	9.209486
3846	proton	0.033996	9.211628
3846	proton	0.001079	9.211909
3852	proton	1.256797	9.336745
3853	proton	1.438668	8.193947
3866	proton	1.739519	8.939170
3866	proton	0.108296	8.942465
3879	proton	0.410205	10.213250
3879	proton	0.004942	10.213999
3883	proton	2.306341	9.541375
3883	proton	0.948640	9.545067
3894	proton	0.399997	12.040424
3894	proton	0.900863	10.823938
3896	proton	0.700171	8.656508
3896	proton	0.006670	8.657758
3916	proton	1.143502	9.365398
3916	proton	0.000069	9.367514
3941	proton	0.813955	9.114914
3941	proton	0.015756	9.116377
3952	proton	0.142795	9.366615
3957	proton	0.369874	9.533547
3959	proton	1.517163	8.853606
3959	proton	0.015502	8.856521
3959	proton	0.000917	8.856740
3961	proton	1.721536	9.915169
3961	proton	0.144536	9.918441
3971	proton	1.788115	9.582979
3971	proton	0.223647	9.586333
3971	proton	0.001254	9.586809
3979	proton	1.537814	9.087283
3980	proton	1.495642	8.538261
3983	proton	0.673628	9.560545
3983	proton	1.087850	9.379102
3983	proton	0.005270	9.381103
3984	proton	1.639289	8.306383
3984	proton	0.053053	8.309533
3984	proton	0.002084	8.309831
3986	proton	1.386147	7.751954
3986	proton	0.027009	7.754583
3996	proton	0.127487	9.605872
4001	proton	1.435717	9.572230
4001	proton	0.028889	9.574966
4004	proton	0.216456	8.145747
4004	proton	1.009330	8.113512
4004	proton	0.005649	8.115355
4015	proton	1.547964	10.474849
4027	proton	0.306197	9.079054
4027	proton	0.006174	9.079644
4027	proton	2.030302	8.875913
4027	proton	0.568203	8.879475
4027	proton	0.010955	8.880489
4035	proton	1.521623	9.026144
4035	proton	0.027135	9.029068
4035	proton	0.001903	9.029342
4036	proton	2.202178	8.474459
4036	proton	0.812370	8.478111
4036	proton	0.006919	8.479570
4039	proton	0.474251	9.236059
4039	proton	0.010837	9.236913
4046	proton	1.990240	8.480976
4046	proton	0.530901	8.484511
4077	proton	0.027432	8.978072
4077	proton	0.005853	8.978346
4077	proton	1.917980	8.853919
4077	proton	0.395211	8.857399
4077	proton	0.007093	8.858124
4083	proton	0.129203	7.524283
4084	proton	2.081459	7.662802
4084	proton	0.649876	7.666394
4085	proton	1.134624	8.758756
4087	proton	0.763498	9.645139
4088	proton	1.269114	9.426175
4110	proton	0.686403	9.304520
4112	proton	0.563218	9.763160
4112	proton	0.004804	9.764165
4114	proton	0.088898	9.286916
4114	proton	0.190474	9.053853
4114	proton	2.176003	8.657283
4114	proton	0.787710	8.660923
4114	proton	0.009110	8.662336
4129	proton	2.243680	8.256275
4129	proton	0.860925	8.259944
4129	proton	0.009058	8.261496
4129	proton	0.001087	8.261671
4130	proton	0.138670	8.998478
4130	proton	0.002767	8.998855
4136	proton	1.111490	9.236197
4140	proton	0.321994	8.445592
4144	proton	0.324084	9.664640
4144	proton	0.001607	9.665257
4144	proton	1.662663	9.596614
4144	proton	0.040519	9.599801
4146	proton	2.401833	9.376051
4146	proton	1.061790	9.379772
4154	proton	1.447927	9.659189
4161	proton	0.009516	12.596946
4161	proton	0.014219	11.369079
4161	proton	0.063279	9.162400
4161	proton	0.005438	9.162707
4161	proton	2.410581	9.141540
4161	proton	1.059667	9.145263
4161	proton	0.015358	9.147207
4162	proton	0.064108	9.513267
4169	proton	0.604793	9.717261
4172	proton	0.466644	9.528668
4172	proton	0.000939	9.529509
4172	proton	1.130562	9.187257
4172	proton	0.693404	8.887039
4194	proton	1.580181	9.211829
4196	proton	0.668319	9.025244
4196	proton	0.030248	9.026436
4201	proton	1.365457	7.971732
4208	proton	0.998482	8.131174
4212	proton	0.774338	8.899951
4212	proton	0.004182	8.901339
4215	proton	0.269988	9.283674
4215	proton	0.004430	9.284212
4224	proton	0.084635	8.995271
4224	proton	0.002616	8.995596
4225	proton	1.192495	9.063414
4226	proton	0.424083	8.837912
4226	proton	1.925628	8.334706
4226	proton	0.421577	8.338192
4232	proton	2.018169	9.269738
4232	proton	0.538626	9.273292
4232	proton	0.009722	9.274254
4243	proton	0.020314	12.840305
4243	proton	0.302364	10.371609
4243	proton	0.001007	10.372194
4243	proton	2.095782	8.895354
4243	proton	0.658349	8.898955
4243	proton	0.012866	8.900128
4256	proton	2.231842	8.590750
4256	proton	0.841230	8.594414
4256	proton	0.021939	8.595928
4261	proton	1.820314	8.692138
4261	proton	0.271644	8.695526
4261	proton	0.007107	8.696067
4264	proton	0.857163	9.485430
4264	proton	0.002292	9.486975
4269	proton	0.027704	9.488524
4269	proton	0.002542	9.488798
4269	proton	1.613449	8.624973
4269	proton	0.048995	8.628079
4272	proton	0.831404	8.854714
4272	proton	0.004929	8.856210
4277	proton	0.237752	9.151394
4277	proton	0.006589	9.151889
4277	proton	0.001898	9.152031
4299	proton	2.000086	7.800210
4299	proton	0.496145	7.803751
4299	proton	0.023108	7.804641
4307	proton	0.762722	9.255467
4307	proton	0.010694	9.256833
4314	proton	1.166846	9.715864
4316	proton	1.800620	8.338969
4316	proton	0.252703	8.342336
4316	proton	0.004358	8.342851
4320	proton	0.402933	9.409310
4321	proton	1.629744	8.820937
4321	proton	0.018936	8.824071
4322	proton	0.260216	10.432241
4322	proton	0.005328	10.432766
4322	proton	0.155877	10.205664
4325	proton	2.333697	9.417121
4325	proton	1.013979	9.420821
4325	proton	0.006326	9.422674
4325	proton	0.001708	9.422812
4335	proton	0.728497	9.078488
4338	proton	1.674007	8.841962
4338	proton	0.046908	8.845166
4339	proton	0.687976	9.023254
4339	proton	0.005044	9.024482
4341	proton	0.915059	9.546150
4341	proton	0.651147	8.687497
4346	proton	0.354441	8.743502
4346	proton	0.008092	8.744164
4351	proton	1.409116	9.614669
4351	proton	0.005038	9.617347
4358	proton	0.025418	9.501127
4358	proton	2.297166	8.611885
4358	proton	0.969788	8.615573
4361	proton	0.262863	11.446300
4361	proton	0.436230	10.569766
4372	proton	2.288205	8.548010
4372	proton	0.819370	8.551695
4372	proton	0.001581	8.553168
4381	proton	0.689972	8.958693
4381	proton	0.006712	8.959924
4382	proton	0.973514	8.561621
4387	proton	0.013470	9.209805
4393	proton	0.379038	9.312708
4393	proton	1.054513	8.650772
4396	proton	0.030057	9.486282
4396	proton	0.630348	9.368151
4396	proton	0.006541	9.369275
4396	proton	0.000677	9.369416
4396	proton	1.550295	8.934134
4396	proton	0.024197	8.937119
4398	proton	2.174765	9.083886
4398	proton	0.810013	9.087525
4398	proton	0.023364	9.088980
4402	proton	0.160247	8.195515
4402	proton	0.001347	8.195915
4442	proton	1.540631	9.521364
4451	proton	0.582744	9.939252
4454	proton	0.119967	8.853933
4454	proton	0.197151	8.241813
4454	proton	0.005571	8.242257
4454	proton	2.666584	7.755475
4454	proton	1.389746	7.759251
4454	proton	0.024217	7.761887
4455	proton	0.722812	9.306106
4456	proton	0.113240	9.546803
4456	proton	2.902301	7.817163
4456	proton	1.666312	7.820968
4456	proton	0.059666	7.824160
4457	proton	0.355755	9.385359
4457	proton	0.002782	9.386023
4462	proton	1.431908	8.897991
4462	proton	0.020760	8.900718
4462	proton	0.001927	8.900983
4472	proton	1.494746	8.762563
4472	proton	0.016707	8.765428
4472	proton	0.000591	8.765653
4473	proton	1.826370	9.621186
4473	proton	0.275539	9.624580
4474	proton	2.049581	9.517769
4474	proton	0.574103	9.521342
4480	proton	1.227655	9.321932
4480	proton	0.011869	9.324223
4481	proton	0.277750	11.039171
4489	proton	3.240948	8.179084
4489	proton	2.075120	8.182914
4489	proton	0.574909	8.186503
4508	proton	2.043608	9.330012
4508	proton	0.629038	9.333582
4510	proton	2.155269	8.739263
4510	proton	0.725652	8.742894
4510	proton	0.006614	8.744191
4510	proton	0.000663	8.744333
4511	proton	2.487987	8.062227
4511	proton	1.173769	8.065968
4513	proton	0.051591	9.064916
4520	proton	0.469580	8.995935
4532	proton	0.168456	11.825276
4532	proton	2.172727	9.499514
4532	proton	0.729449	9.503153
4537	proton	0.256569	9.032912
4543	proton	0.233735	9.621041
4543	proton	0.810519	9.181081
4562	proton	0.000384	15.723641
4562	proton	0.001439	15.628706
4562	proton	0.011163	14.435051
4562	proton	0.001101	14.435245
4562	proton	2.541526	8.663879
4562	proton	1.240755	8.667632
4563	proton	0.374758	9.888002
4563	proton	0.002737	9.888695
4568	proton	0.240132	9.454049
4568	proton	2.238004	8.873883
4568	proton	0.869911	8.877550
4573	proton	0.559557	9.546244
4575	proton	1.473215	8.969877
4575	proton	0.001020	8.972695
4584	proton	0.893120	9.008286
4584	proton	0.007218	9.009900
4584	proton	0.000984	9.010052
4590	proton	1.594276	9.177685
4591	proton	2.224074	8.799594
4591	proton	0.860027	8.803255
4592	proton	1.330101	9.506078
4592	proton	0.007412	9.508586
4615	proton	0.378192	9.109863
4627	proton	1.763759	8.692686
4627	proton	0.220614	8.696011
4627	proton	0.008542	8.696483
4644	proton	2.567834	8.154770
4644	proton	1.305411	8.158528
4652	proton	0.647234	8.886185
4652	proton	0.004769	8.887339
4654	proton	0.564416	10.125492
4654	proton	0.019653	10.126499
4657	proton	0.006517	9.412143
4657	proton	0.000714	9.412283
4657	proton	0.371340	8.914998
4657	proton	0.005962	8.915686
4657	proton	2.156792	8.769133
4657	proton	0.704001	8.772764
4657	proton	0.002740	8.774021
4661	proton	1.379750	9.642913
4682	proton	2.608310	7.992555
4682	proton	1.291897	7.996321
4682	proton	0.016136	7.998747
4684	proton	0.713744	8.653700
4684	proton	0.000675	8.654975
4687	proton	1.716234	9.903442
4687	proton	0.148359	9.906706
4691	proton	1.912865	9.683437
4691	proton	0.410845	9.686913
4691	proton	0.005072	9.687663
4701	proton	1.393614	9.181680
4708	proton	1.677889	8.738171
4708	proton	0.119382	8.741381
4708	proton	0.001981	8.741739
4711	proton	0.485218	8.561365
4730	proton	0.989130	10.119698
4730	proton	0.006801	10.121501
4736	proton	0.705415	8.784334
4736	proton	0.009809	8.785593
4743	proton	1.675467	8.713082
4743	proton	0.064101	8.716289
4767	proton	0.012235	11.222704
4767	proton	0.010042	10.774272
4767	proton	0.001340	10.774456
4767	proton	2.394179	9.436713
4767	proton	1.049840	9.440431
4772	proton	0.705682	9.671754
4778	proton	1.232196	9.467846
4778	proton	0.002769	9.470147
4785	proton	0.350959	9.327578
4785	proton	0.005043	9.328235
4815	proton	0.105942	8.845766
4819	proton	0.570767	9.378308
4830	proton	1.970938	9.974332
4830	proton	0.455231	9.977853
4836	proton	1.859015	9.049119
4836	proton	0.333695	9.052546
4840	proton	0.122062	9.714867
4840	proton	0.001179	9.715228
4843	proton	0.977845	8.861077
4843	proton	0.017598	8.862858
4854	proton	0.391703	8.846221
4860	proton	1.251999	9.579693
4860	proton	0.003187	9.582035
4872	proton	0.277986	9.327808
4872	proton	0.001077	9.328358
4872	proton	2.177935	8.917235
4872	proton	0.750377	8.920876
4874	proton	1.217662	9.504925
4883	proton	0.810535	10.166376
4885	proton	1.860853	8.615712
4885	proton	0.353213	8.619141
4902	proton	0.883039	8.893518
4902	proton	0.019891	8.895113
4904	proton	0.820544	8.770885
4904	proton	0.009217	8.772360
4913	proton	2.161595	8.865825
4913	proton	0.746986	8.869458
4913	proton	0.009674	8.870795
4915	proton	0.860354	9.015247
4915	proton	0.013311	9.016798
4919	proton	0.422400	9.342970
4919	proton	0.004027	9.343738
4923	proton	1.164808	9.753538
4923	proton	0.002629	9.755698
4923	proton	0.977852	9.672486
4923	proton	0.014407	9.674266
4923	proton	0.001758	9.674481
4928	proton	0.452638	9.245453
4932	proton	1.262727	8.458520
4952	proton	1.421083	8.903517
4957	proton	1.263786	8.935987
4958	proton	1.788829	9.143544
4958	proton	0.272611	9.146899
4958	proton	0.011266	9.147441
4958	proton	0.000674	9.147635
4960	proton	0.129514	9.855430
4960	proton	0.962050	9.584903
4960	proton	0.536095	8.914480
4963	proton	1.989872	9.371670
4963	proton	0.491263	9.375204
4963	proton	0.004167	9.376086
4965	proton	1.006360	8.646417
4966	proton	1.136078	10.834135
4974	proton	1.880636	9.055981
4974	proton	0.356533	9.059428
4983	proton	0.902582	8.714948
4983	proton	0.001321	8.716580
4984	proton	2.087755	9.509356
4984	proton	0.646858	9.512952
4984	proton	0.010389	9.514105
4991	proton	1.097619	9.802171
4991	proton	0.008232	9.804193
4991	proton	0.002481	9.804358
4993	proton	0.085160	12.691332
4993	proton	0.001288	12.691659
5007	proton	0.219571	9.195699
5007	proton	1.699593	9.178355
5007	proton	0.066388	9.181596
5007	proton	0.001251	9.181906
5023	proton	1.745252	9.171718
5023	proton	0.143836	9.175020
5023	proton	0.003999	9.175402
5023	proton	0.154605	8.990937
5038	proton	0.033487	10.346049
5048	proton	1.157873	9.185371
5054	proton	1.094713	9.351476
5054	proton	1.394995	9.249084
5064	proton	0.258760	10.803389
5064	proton	0.012350	10.803912
5064	proton	1.762297	10.492672
5064	proton	0.229483	10.495995
5078	proton	0.290124	8.602017
5082	proton	0.707003	9.094243
5086	proton	1.113498	9.260469
5086	proton	0.000987	9.262523
5093	proton	0.928081	8.994928
5093	proton	0.025021	8.996611
5098	proton	1.405976	7.556824
5101	proton	0.152151	8.109282
5101	proton	2.982121	7.864373
5101	proton	1.817944	7.868184
5101	proton	0.277127	7.871570
5101	proton	0.002739	7.872119
5104	proton	2.329192	9.359110
5104	proton	0.927690	9.362808
5104	proton	0.010427	9.364490
5104	proton	0.001570	9.364678
5106	proton	0.006947	8.997998
5106	proton	0.585696	8.898207
5106	proton	0.010761	8.899251
5106	proton	0.000662	8.899442
5121	proton	0.177197	10.222883
5121	proton	0.003805	10.223303
5121	proton	2.472666	8.958269
5121	proton	1.185286	8.962007
5121	proton	0.009224	8.964210
5125	proton	1.149459	9.000674
5125	proton	0.025886	9.002802
5126	proton	1.105376	9.634778
5126	proton	0.005329	9.636815
5137	proton	1.433883	10.172627
5155	proton	0.358199	7.779884
5155	proton	0.002035	7.780552
5156	proton	0.830779	8.741243
5162	proton	1.251904	7.794788
5165	proton	1.107953	8.755921
5169	proton	0.047043	10.887093
5169	proton	0.370686	10.484496
5169	proton	2.021587	9.397509
5169	proton	0.602257	9.401065
5169	proton	0.010901	9.402138
5169	proton	0.000517	9.402330
5170	proton	1.806472	9.294712
5170	proton	0.227626	9.298086
5172	proton	0.364287	8.887035
5172	proton	0.002237	8.887711
5178	proton	1.228794	8.106559
5190	proton	0.617584	9.149749
5190	proton	0.007679	9.150850
5202	proton	0.431100	9.577900
5205	proton	0.044730	9.183271
5208	proton	0.222267	9.377846
5208	proton	0.002091	9.378321
5209	proton	2.214864	9.440470
5209	proton	0.782013	9.444127
5210	proton	0.421094	8.296308
5210	proton	0.002988	8.297075
5226	proton	1.414429	9.142791
5228	proton	1.600547	9.306483
5228	proton	0.011159	9.309566
5237	proton	0.291812	9.189581
5237	proton	0.000954	9.190150
5248	proton	1.618651	9.613826
5248	proton	0.024084	9.616941
5251	proton	1.373251	9.460635
5264	proton	1.600874	9.122554
5264	proton	0.038600	9.125638
5264	proton	0.003585	9.125923
5266	proton	0.000033	63.036608
5266	proton	0.002495	22.661761
5266	proton	0.106899	9.533167
5266	proton	2.193837	9.054210
5266	proton	0.791015	9.057858
5266	proton	0.004062	9.059277
5278	proton	1.025425	10.667351
5280	proton	2.041817	7.600411
5280	proton	0.657140	7.603980
5281	proton	2.044060	9.131586
5281	proton	0.603355	9.135156
5283	proton	1.175133	9.713740
5292	proton	0.221816	9.661342
5292	proton	2.324166	9.102797
5292	proton	0.944098	9.106495
5298	proton	2.085948	10.064427
5298	proton	0.621748	10.068022
5304	proton	1.725031	9.136779
5304	proton	0.126285	9.140055
5312	proton	0.421835	8.730497
5312	proton	0.014928	8.731264
5312	proton	0.002104	8.731481
5328	proton	1.819794	9.673368
5328	proton	0.273039	9.676756
5330	proton	1.814687	8.906168
5330	proton	0.260504	8.909550
5330	proton	0.013248	8.910076
5330	proton	0.001906	8.910284
5335	proton	0.091372	9.153745
5339	proton	1.158792	8.457531
5339	proton	0.013203	8.459679
5341	proton	2.352929	8.845074
5341	proton	0.989178	8.848780
5344	proton	2.019457	9.191123
5344	proton	0.536726	9.194678
5344	proton	0.002473	9.195637
5357	proton	0.010223	11.691322
5357	proton	0.001956	11.236503
5357	proton	0.085961	10.312753
5366	proton	1.719948	8.550069
5366	proton	0.134487	8.553338
5366	proton	0.000799	8.553711
5385	proton	0.129756	10.593318
5385	proton	1.878120	9.590311
5385	proton	0.338512	9.593757
5385	proton	0.004896	9.594394
5431	proton	0.949313	9.626406
5431	proton	0.010092	9.628130
5432	proton	2.030322	9.001914
5432	proton	0.570843	9.005475
5434	proton	0.472517	8.391824
5436	proton	2.251795	9.488665
5436	proton	0.848526	9.492337
5436	proton	0.004901	9.493865
5439	proton	0.143518	9.414771
5439	proton	2.065202	8.998945
5439	proton	0.637042	9.002528
5441	proton	0.023057	11.379936
5441	proton	2.111780	9.722357
5441	proton	0.644141	9.725966
5442	proton	0.003263	9.559398
5458	proton	1.649360	9.310831
5458	proton	0.025375	9.313997
5461	proton	1.902983	9.454518
5461	proton	0.372143	9.457985
5461	proton	0.000619	9.458674
5464	proton	2.063445	9.199105
5464	proton	0.636785	9.202686
5464	proton	0.000437	9.203821
5465	proton	0.364221	8.876871
5465	proton	0.007482	8.877548
5486	proton	0.764424	9.969607
5487	proton	0.227017	8.907272
5488	proton	0.091080	9.662374
5492	proton	1.333319	9.251216
5493	proton	2.424794	8.930334
5493	proton	1.062968	8.934061
5493	proton	0.003906	8.936012
5498	proton	1.146613	9.482117
5498	proton	0.042230	9.484240
5507	proton	2.388530	9.550143
5507	proton	1.028286	9.553859
5509	proton	1.772969	8.552139
5509	proton	0.206677	8.555475
5521	proton	1.913943	9.743549
5521	proton	0.392414	9.747025
5531	proton	0.973585	8.626569
5534	proton	2.389902	9.174770
5534	proton	1.058390	9.178487
5541	proton	1.617998	9.040613
5544	proton	1.917563	8.286025
5544	proton	0.420231	8.289504
5559	proton	0.600989	8.480689
5559	proton	0.002094	8.481760
5567	proton	1.264515	9.319268
5567	proton	0.009301	9.321636
5576	proton	0.399611	9.515148
5582	proton	2.445166	8.339835
5582	proton	1.113933	8.343566
5582	proton	0.014704	8.345622
5587	proton	0.001423	9.245437
5588	proton	2.324894	8.902262
5588	proton	0.938822	8.905960
5597	proton	0.464091	9.506418
5597	proton	0.017819	9.507255
5598	proton	0.141414	9.592895
5598	proton	0.001048	9.593275
5611	proton	0.046330	8.967185
5614	proton	0.036704	15.943664
5614	proton	0.000887	15.943948
5614	proton	0.021223	12.096445
5614	proton	0.007214	11.095250
5614	proton	1.732048	10.480349
5614	proton	0.158142	10.483635
5614	proton	0.001341	10.484033
5618	proton	0.799331	8.594449
5618	proton	0.003712	8.595884
5619	proton	0.346128	9.527292
5619	proton	1.657486	9.408981
5619	proton	0.084575	9.412160
5621	proton	0.046528	10.212966
5621	proton	1.902198	9.571049
5621	proton	0.392963	9.574515
5621	proton	0.007892	9.575237
5621	proton	0.001722	9.575398
5621	proton	0.119042	9.565772
5628	proton	0.258677	9.180782
5637	proton	0.353534	9.849353
